2011-11-04,mixreg,Functions to fit mixtures of regressions
2011-11-04,NPsimex,Nonparametric Smoothing for contaminated data using Simulation-Extrapolation
2011-11-03,bestglm,Best Subset GLM
2011-11-03,calibFit,Statistical models and tools for assay calibration
2011-11-03,ClustOfVar,Clustering of variables
2011-11-03,cotrend,Consistant Cotrend Rank Selection
2011-11-03,dynpred,"Companion package to ""Dynamic Prediction in Clinical Survival Analysis"""
2011-11-03,gputools,A few GPU enabled functions
2011-11-03,icaOcularCorrection,Independent Components Analysis (ICA) based eye-movement correction
2011-11-03,iFad,An integrative factor analysis model for drug-pathway association inference
2011-11-03,lda,Collapsed Gibbs sampling methods for topic models
2011-11-03,LSD,Lots of Superior Depictions
2011-11-03,mail,Sending Email Notifications from R
2011-11-03,orclus,ORCLUS subspace clustering
2011-11-03,RDF,RDF reading and writing
2011-11-03,RSKC,Robust sparse K-means
2011-11-03,Sleuth2,"Data sets from Ramsey and Schafer's ""Statistical Sleuth (2nd ed)"""
2011-11-03,StochaTR,Solving stochastic linear programs with a single risk constraint
2011-11-03,ThreeWay,Three-way component analysis
2011-11-02,arf3DS4,"Activated Region Fitting, fMRI data analysis (3D)"
2011-11-02,deal,Learning Bayesian Networks with Mixed Variables
2011-11-02,EL,Two-sample Empirical Likelihood
2011-11-02,FourScores,FourScores - A game for two players
2011-11-02,FuncMap,Hive Plots of R Package Function Calls
2011-11-02,gld,Estimation and use of the generalised (Tukey) lambda distribution
2011-11-02,kernlab,Kernel-based Machine Learning Lab
2011-11-02,multiPIM,Variable Importance Analysis with Population Intervention Models
2011-11-02,mvbutils,"Workspace organization, code and documentation editing, package prep and editing, etc"
2011-11-02,nlrwr,Nonlinear regression with R
2011-11-02,ordPens,Selection and/or Smoothing of Ordinal Predictors
2011-11-02,rationalfun,Manipulation of Rational Functions
2011-11-02,scrime,Analysis of High-Dimensional Categorical Data such as SNP Data
2011-11-02,SDisc,Integrated methodology for the identification of homogeneous subtypes in data
2011-11-02,TreePar,Estimating speciation and extinction rates based on phylogenies
2011-11-02,TreeSim,Simulating trees under the birth-death model
2011-11-01,StatDataML,implementation of the StatDataML proposal
2011-10-28,objectSignals,objectSignals
2011-10-27,alr3,Data to accompany Applied Linear Regression 3rd edition
2011-10-27,coxphf,Cox regression with Firth's penalized likelihood
2011-10-27,debug,MVB's debugger for R
2011-10-27,DirichletReg,Dirichlet Regression in R
2011-10-27,FRBData,Download interest rate data from FRB's website
2011-10-27,haplo.ccs,Estimate Haplotype Relative Risks in Case-Control Data
2011-10-26,concreg,Concordance regression
2011-10-26,coxphw,Weighted Cox regression
2011-10-26,emma,Evolutionary model-based multiresponse approach
2011-10-26,HistData,Data sets from the history of statistics and data visualization
2011-10-26,prLogistic,Estimation of Prevalence Ratios using Logistic Models
2011-10-26,ptinpoly,Point-In-Polyhedron Test (2D and 3D)
2011-10-26,simone,Statistical Inference for MOdular NEtworks (SIMoNe)
2011-10-26,smfsb,"SMfSB 2e: Stochastic Modelling for Systems Biology, second edition"
2011-10-26,TilePlot,Characterization of functional genes in complex microbial communities using tiling DNA microarrays
2011-10-25,ACNE,Affymetrix SNP probe-summarization using non-negative matrix factorization
2011-10-25,reportr,A general message and error reporting system
2011-10-24,cairoDevice,Cairo-based cross-platform antialiased graphics device driver
2011-10-24,MatchIt,MatchIt
2011-10-24,QLSpline,QLSpline
2011-10-24,rococo,RObust rank COrrelation COefficient and test
2011-10-24,tilting,Variable selection via Tilted Correlation Screening algorithm
2011-10-23,alphahull,Generalization of the convex hull of a sample of points in the plane
2011-10-23,AnalyzeFMRI,Functions for analysis of fMRI datasets stored in the ANALYZE or NIFTI format
2011-10-23,AnnotLists,AnnotLists: A tool to annotate multiple lists from a specific annotation file
2011-10-23,h5r,Interface to HDF5 Files
2011-10-23,labstatR,Libreria del Laboratorio di Statistica con R
2011-10-23,MarkedPointProcess,Analysis of Marks of Marked Point Processes
2011-10-23,mixdist,Finite Mixture Distribution Models
2011-10-23,PAWL,Implementation of the PAWL algorithm
2011-10-23,webvis,Create graphics for the web from R
2011-10-20,bootruin,A bootstrap test for the probability of ruin in the classical risk process
2011-10-20,compositions,Compositional Data Analysis
2011-10-20,latticeExtra,Extra Graphical Utilities Based on Lattice
2011-10-20,lspls,LS-PLS Models
2011-10-20,MultEq,Multiple Equivalence Tests and Simultaneous Confidence Intervals
2011-10-20,RFOC,Graphics for Spherical Distributions and Earthquake Focal Mechanisms
2011-10-20,rgp,R genetic programming framework
2011-10-20,sendmailR,send email using R
2011-10-19,cudaBayesreg,CUDA Parallel Implementation of a Bayesian Multilevel Model for fMRI Data Analysis
2011-10-19,distr,Object oriented implementation of distributions
2011-10-19,distrEllipse,S4 classes for elliptically contoured distributions
2011-10-19,distrEx,Extensions of package distr
2011-10-19,distrSim,Simulation classes based on package distr
2011-10-19,distrTeach,Extensions of package distr for teaching Stochastics/Statistics in secondary school
2011-10-19,distrTEst,Estimation and Testing classes based on package distr
2011-10-19,dr,Methods for dimension reduction for regression
2011-10-19,geophys,"Geophysics, Continuum Mechanics, Mogi Model"
2011-10-19,microbenchmark,Sub microsecond accurate timing functions
2011-10-19,RandVar,Implementation of random variables
2011-10-19,RANN,Fast Nearest Neighbour Search
2011-10-19,ResourceSelection,Resource Selection (Probability) Functions for Use-Availability Data
2011-10-19,RobAStBase,Robust Asymptotic Statistics
2011-10-19,ROptEst,Optimally robust estimation
2011-10-19,seriation,Infrastructure for seriation
2011-10-19,startupmsg,Utilities for start-up messages
2011-10-19,survPresmooth,Presmoothed Estimation in Survival Analysis
2011-10-19,VBMA4hmm,The VBMA4hmm (Variational Bayesian Markov Model for hidden markov model) package
2011-10-19,zoeppritz,Zoeppritz Equations
2011-10-18,clValid,Validation of Clustering Results
2011-10-18,emoa,Evolutionary Multiobjective Optimization Algorithms
2011-10-18,logconcens,Maximum likelihood estimation of a log-concave density based on censored data
2011-10-18,ltm,Latent Trait Models under IRT
2011-10-18,mlmRev,Examples from Multilevel Modelling Software Review
2011-10-18,ProfessR,Grades Setting and Exam Maker
2011-10-18,Rcgmin,Conjugate gradient minimization of nonlinear functions with box constraints
2011-10-18,Rvmmin,Variable metric nonlinear function minimization with bounds constraints
2011-10-17,bayesmix,Bayesian Mixture Models with JAGS
2011-10-17,BayesQTLBIC,Bayesian multi-locus QTL analysis based on the BIC criterion
2011-10-17,cumSeg,Change point detection in genomic sequences
2011-10-17,fractal,Fractal Time Series Modeling and Analysis
2011-10-17,lmeSplines,lmeSplines
2011-10-17,mixsep,Forensic Genetics DNA Mixture Separation
2011-10-17,rDNA,R Bindings for the Discourse Network Analyzer
2011-10-17,relimp,Relative Contribution of Effects in a Regression Model
2011-10-17,sapa,Spectral Analysis for Physical Applications
2011-10-17,SASmixed,"Data sets from ""SAS System for Mixed Models"""
2011-10-17,spatialCovariance,Computation of spatial covariance matrices for data on rectangles
2011-10-17,wmtsa,Wavelet Methods for Time Series Analysis
2011-10-16,energy,E-statistics (energy statistics)
2011-10-15,AlgDesign,Algorithmic Experimental Design
2011-10-15,rzmq,R binding for zmq (http://www.zeromq.org/)
2011-10-14,saves,Fast load variables
2011-10-13,Rfit,Rank Estimation for Linear Models
2011-10-12,CONOR,CONOR
2011-10-12,FRB,Fast and Robust Bootstrap
2011-10-12,mvngGrAd,Software for moving grid adjustment in plant breeding field trials
2011-10-12,PhaseType,Inference for Phase-type Distributions
2011-10-12,rjags,Bayesian graphical models using MCMC
2011-10-12,SportsAnalytics,Infrastructure for Sports Analytics
2011-10-11,JoSAE,Functions for unit-level small area estimators and their variances
2011-10-11,rbounds,Perform Rosenbaum bounds sensitivity tests for matched and unmatched data
2011-10-11,rvmbinary,RVM-Classification and Regression
2011-10-10,klaR,Classification and visualization
2011-10-10,nbpMatching,functions for non-bipartite optimal matching
2011-10-10,nppbib,Nonparametric Partially-Balanced Incomplete Block Design Analysis
2011-10-10,PKreport,A reporting pipeline for checking population pharmacokinetic model assumption
2011-10-10,RJaCGH,Reversible Jump MCMC for the analysis of CGH arrays
2011-10-10,RMediation,An R Package for Mediation Analysis Confidence Intervals
2011-10-10,tripEstimation,Metropolis sampler and supporting functions for estimating animal movement from archival tags and satellite fixes
2011-10-09,RMongo,MongoDB Client for R
2011-10-09,TSPC,Prediction using time-course gene expression
2011-10-08,BNPdensity,Ferguson-Klass type algorithm for posterior normalized random measures
2011-10-08,Lahman,Sean Lahman's Baseball Database
2011-10-08,multmod,Testing of multiple outcomes
2011-10-08,pcrcoal,"A package implementing the coalescent approach to PCR simulation developed by Weiss and von Haeseler (NAR, 1997)"
2011-10-08,Rlof,R parallel implementation of Local Outlier Factor(LOF)
2011-10-08,VIF,VIF Regression: A Fast Regression Algorithm For Large Data
2011-10-06,ROI.plugin.glpk,ROI-plugin GLPK
2011-10-06,ROI.plugin.quadprog,ROI-plugin quadprog
2011-10-06,ROI.plugin.symphony,ROI-plugin symphony
2011-10-06,SIN,A SINful Approach to Selection of Gaussian Graphical Markov Models
2011-10-05,fptdApprox,Approximation of first-passage-time densities for diffusion processes
2011-10-05,PL.popN,Population Size Estimation
2011-10-05,psychotree,Recursive Partitioning Based on Psychometric Models
2011-10-04,cyphid,Cycle and Phase Identification for mastication data
2011-10-04,remix,Remix your data
2011-10-03,comorbidities,Categorizes ICD-9-CM codes based on published comorbidity indices
2011-10-03,RWinEdt,R-WinEdt
2011-10-02,conjoint,Conjoint analysis package
2011-10-02,survC1,C-statistics for risk prediction models with censored survival data
2011-10-01,weightedScores,Weighted scores method for regression with dependent data
2011-09-30,dhglm,Double Hierarchical Generalized Linear Models
2011-09-30,edesign,Maximum entropy sampling
2011-09-30,matlab,MATLAB emulation package
2011-09-30,qcc,Quality Control Charts
2011-09-29,ascii,Export R objects to several markup languages
2011-09-29,delftfews,delftfews R extensions
2011-09-29,stremo,Functions to help the process of learning structural equation modelling
2011-09-28,clinsig,Clinical significance functions
2011-09-28,crank,Completing ranks
2011-09-28,thgenetics,Genetic Rare Variants Tests
2011-09-27,CCP,Significance Tests for Canonical Correlation Analysis (CCA)
2011-09-26,getopt,C-like getopt behavior
2011-09-26,prim,Patient Rule Induction Method (PRIM)
2011-09-23,cardidates,Identification of cardinal dates in ecological time series
2011-09-23,FAdist,Distributions that are sometimes used in hydrology
2011-09-23,FAmle,Maximum Likelihood and Bayesian Estimation of Univariate Probability Distributions
2011-09-23,sensR,Thurstonian models for sensory discrimination
2011-09-21,crn,Downloads and Builds datasets for Climate Reference Network
2011-09-21,sas7bdat,SAS Database Reader (experimental)
2011-09-21,SeleMix,Selective Editing via Mixture models
2011-09-20,GAMBoost,Generalized linear and additive models by likelihood based boosting
2011-09-19,Metadata,Collates Metadata for Climate Surface Stations
2011-09-18,aggrisk,Estimate individual level risk using individual case data and spatially aggregated control data
2011-09-18,bindata,Generation of Artificial Binary Data
2011-09-18,fractalrock,Generate fractal time series with non-normal returns distribution
2011-09-18,oz,Plot the Australian coastline and states
2011-09-18,princurve,Fits a Principal Curve in Arbitrary Dimension
2011-09-16,alabama,Constrained nonlinear optimization
2011-09-16,MBCluster.Seq,Model-Based Clustering for RNA-seq Data
2011-09-14,BCBCSF,Bias-corrected Bayesian Classification with Selected Features
2011-09-14,emdist,Earth Mover's Distance
2011-09-14,forams,Foraminifera and Community Ecology Analyses
2011-09-14,glasso,Graphical lasso- estimation of Gaussian graphical models
2011-09-14,logging,a tentative logging package
2011-09-13,mmcm,Modified Maximum Contrast Method
2011-09-13,qPCR.CT,qPCR data analysis and plot package
2011-09-12,Benchmarking,Benchmark and frontier analysis using DEA and SFA
2011-09-12,chemCal,Calibration functions for analytical chemistry
2011-09-12,e1071,"Misc Functions of the Department of Statistics (e1071), TU Wien"
2011-09-12,MindOnStats,Data sets included in Utts and Heckard's Mind on Statistics
2011-09-12,Rearrangement,Monotonize point and interval functional estimates by rearrangement
2011-09-12,RQuantLib,R interface to the QuantLib library
2011-09-11,ipw,Estimate inverse probability weights
2011-09-10,feature,Feature significance for multivariate kernel density estimation
2011-09-10,McParre,Run a Regenerative Markov chain in Parallel on a Cluster
2011-09-10,NBDdirichlet,NBD-Dirichlet model of consumer buying behavior for marketing research
2011-09-10,PBSmodelling,"GUI Tools Made Easy: Interact with Models, Explore Data, Give Dynamic Presentations"
2011-09-09,gsl,wrapper for the Gnu Scientific Library
2011-09-09,R2PPT,Simple R Interface to Microsoft PowerPoint using rcom or RDCOMClient
2011-09-09,sensitivityPStrat,Principal Stratification Sensitivity Analysis Functions
2011-09-08,kza,Kolmogorov-Zurbenko Adaptive Filters
2011-09-08,MIfuns,"Pharmacometric tools for data preparation, modeling, simulation, and reporting"
2011-09-08,mseq,Modeling non-uniformity in short-read rates in RNA-Seq data
2011-09-08,multicore,Parallel processing of R code on machines with multiple cores or CPUs
2011-09-08,PoissonSeq,Significance analysis of sequencing data based on a Poisson log linear model
2011-09-08,RPyGeo,ArcGIS Geoprocessing in R via Python
2011-09-07,ISOweek,Week of the year and weekday according to ISO 8601
2011-09-07,isva,Independent Surrogate Variable Analysis
2011-09-07,obliqueRF,Oblique Random Forests from Recursive Linear Model Splits
2011-09-07,Ryacas,R interface to the yacas computer algebra system
2011-09-07,truncSP,Semi-parametric estimators of truncated regression models
2011-09-06,bspec,Bayesian spectral inference
